id,onstreet_spots,offstreet_spots
-4678204#0,29,NA
-4678204#1,26,NA
-4678204#2,26,NA
-4678205,17,NA
-4678206#2,17,NA
-4678206#3,18,NA
-4678206#4,38,NA
-4678206#5,20,NA
-4678206#6,30,NA
-4678207#0,23,NA
-4678207#1,18,NA
-4678207#2,7,NA
-4678208#0,28,NA
-4678208#1,10,NA
-4678209,20,NA
-4678250,31,NA
-4678263#0,14,NA
-4678263#1,4,NA
-4678263#2,9,NA
-4678301#0,35,NA
-4678301#1,26,NA
-4678306#0,18,NA
-4678306#1,18,NA
-4678318,26,NA
-4678323#0,17,NA
-4678323#1,11,NA
-4678323#2,7,NA
-4678323#3,19,NA
-4680713#0,17,NA
-4680713#1,14,NA
-4680713#2,6,NA
-4680713#3,6,NA
-4681009#0,12,NA
-4681009#1,24,NA
-4681009#2,13,NA
-4681009#3,25,NA
-46829142,79,NA
-46833651,8,NA
-4684108,7,NA
-4684109,14,NA
-4684161#0,7,NA
-4684161#1,36,NA
-4684161#2,23,NA
-4684161#3,24,NA
-4684161#4,34,NA
-4684161#5,31,NA
-4684161#6,21,NA
-4684161#7,22,NA
-4684840#0,36,NA
-4684840#1,31,NA
-4684840#2,10,NA
-4684841,19,NA
-4684847#0,16,108
-4684847#1,31,NA
-4684847#2,18,NA
-4684850,17,NA
-4684853,102,NA
-4684868,19,NA
-4684871#0,25,NA
-4684871#2,15,NA
-4684871#3,16,NA
-4684873,12,NA
-4684884#0,9,NA
-4684884#1,24,NA
-4684886#0,30,NA
-4684897,32,NA
-4684898#0,13,NA
-4684898#1,22,NA
-4684898#2,20,NA
-4684898#3,14,NA
-4684903,20,NA
-4684919,13,NA
-4684954#0,19,NA
-4684954#1,21,NA
-4684957,19,NA
-4684959,52,10
-4684961,40,NA
-4684964,31,NA
-4684965,44,NA
-4684966#0,20,NA
-4684966#1,20,NA
-4684967,19,NA
-4684968,41,NA
-4685626,66,NA
-4685633,8,NA
-4685718,51,NA
-4685719,58,NA
-4685723,4,NA
-4685726#0,22,NA
-4685728#2,19,NA
-4685730,10,NA
-4685732#0,21,NA
-4685732#1,16,NA
-4685732#2,17,NA
-4685757#0,23,NA
-4685763#0,17,NA
-4685796,6,NA
-4685797#0,22,NA
-4685798,21,NA
-4685799,47,NA
-4685800#0,41,NA
-4685800#1,18,NA
-4685868,14,NA
-4685869,18,NA
-4685872,44,NA
-4685874#0,25,NA
-4685874#1,11,NA
-4685875,23,NA
-4685876,39,NA
-4685887,28,NA
-4685892,56,NA
-4685952#2,44,NA
-4685954,19,NA
-4685962,7,NA
-4685963#0,15,NA
-4685964#0,14,NA
-4685967,24,NA
-4686083,47,NA
-4686109#0,53,NA
-4686109#1,34,NA
-4686110,53,NA
-4686238#0,33,NA
-4686238#1,22,NA
-4686242,36,NA
-4686247,26,NA
-4686253,25,NA
-4686299,15,NA
-4686363,36,NA
-4686458,12,NA
-4686461,24,NA
-4686462,27,NA
-4686464#0,33,NA
-4686464#1,17,NA
-4686469,25,NA
-4686470,34,NA
-4686474,15,NA
-4686476#1,38,NA
-4686477,38,NA
-4686487,33,NA
-4686489,56,NA
-4686490,57,NA
-4686493,14,NA
-4686496,9,NA
-4686498#2,37,NA
-4687115#0,14,NA
-4687115#1,15,NA
-4687116#2,13,NA
-4687119,14,NA
-4687124,15,NA
-4687128#0,23,NA
-4687128#1,49,NA
-4687131,34,NA
-4687159,28,NA
-4687160,14,NA
-4687163,22,NA
-4687247#0,7,NA
-4687247#1,71,NA
-4687250#0,15,NA
-4687250#1,9,NA
-4687255,7,NA
-4687297#0,4,NA
-4687297#1,6,NA
-4687297#2,14,NA
-4687301,43,NA
-4687302#0,12,NA
-4687302#1,13,NA
-4687303,50,NA
-4687333#0,20,NA
-4687333#1,37,NA
-4687334#0,15,NA
-4687334#1,14,NA
-4687335,39,NA
-4687337#0,16,NA
-4687337#1,18,NA
-4687337#2,7,NA
-4687403#0,24,NA
-4687403#1,19,NA
-4687411,6,NA
-4687414,12,NA
-4687426#0,14,NA
-4687426#1,20,NA
-4687426#2,20,NA
-4687426#3,26,NA
-4687493#0,19,NA
-4687493#1,12,NA
-4687493#2,8,NA
-4687498#0,8,NA
-4687498#1,31,NA
-4687498#2,13,NA
-4687505,12,NA
-4687521,3,NA
-4687523#0,17,NA
-4687523#1,37,NA
-4687523#2,9,NA
-4687528,28,NA
-4687603#0,23,NA
-4687603#1,14,NA
-4687603#3,17,NA
-4687604,31,NA
-4687609,15,NA
-4687610,10,NA
-4687611,16,NA
-4688623,24,NA
-4688625,40,NA
-4688626#0,30,NA
-4688626#1,32,NA
-4688627#0,14,NA
-4688627#1,10,NA
-46886607,58,NA
-4688758,23,NA
-4688784,44,NA
-4688786#0,13,NA
-4688786#1,7,NA
-4688786#2,19,NA
-4688786#3,18,NA
-4688788#0,18,NA
-4688788#1,21,NA
-4688802,5,NA
-4689031,20,NA
-4689033,19,NA
-4689034,21,NA
-4689036#0,20,NA
-4689036#1,20,NA
-4689036#2,37,NA
-4689055#0,29,NA
-4689055#1,14,NA
-4689055#4,21,NA
-4689059,41,NA
-4689086#0,21,NA
-4689086#1,15,NA
-4689089#0,8,NA
-4689089#1,41,NA
-4689090,51,NA
-4689093#0,8,NA
-468915494,19,NA
-46891616,11,NA
-4689179#0,33,NA
-4689179#1,5,NA
-4689182,20,NA
-4689481,9,NA
-4689482#0,12,NA
-4689482#1,48,NA
-4689483#0,31,NA
-4689483#1,20,NA
-4689483#2,25,NA
-4689486#0,26,NA
-4689487#0,42,NA
-4689488,48,NA
-4689489#0,13,NA
-4689489#1,19,NA
-4689489#2,21,NA
-4689489#3,37,NA
-4689490,41,NA
-4689491#0,61,NA
-4689501#0,47,NA
-4689501#1,20,NA
-4689501#2,20,NA
-4689501#3,15,NA
-4689501#4,21,NA
-4689501#5,19,NA
-4689501#6,9,NA
-4689501#7,31,NA
-4689513,36,NA
-4689516,3,NA
-4689518,54,NA
-4689525,7,NA
-4689529,16,NA
-4689531,14,NA
-4689534,33,NA
-4689565,15,NA
-4689571,40,NA
-4689573,36,NA
-4689580,12,NA
-4689582,38,NA
-4689652#0,39,NA
-4689652#1,7,NA
-4689652#2,22,NA
-4689652#3,22,NA
-4689653#0,15,NA
-4689653#1,18,NA
-46908139,25,NA
-46908140,16,NA
-46915969,27,NA
-4692264#2,6,NA
-4693230#0,9,NA
-4693230#1,9,NA
-4693230#2,9,NA
-4693531#0,29,NA
-4693531#2,22,NA
-4693533#0,19,NA
-4693533#1,16,NA
-4693534,14,NA
-4693548,31,NA
-4694631#1,32,NA
-4694631#2,16,NA
-4694631#3,5,NA
-4694837#1,2,NA
-4694837#4,123,NA
-4694931#0,11,NA
-4694931#1,11,NA
-4694931#2,11,NA
-4694931#3,10,NA
-4694931#4,11,NA
-4694931#5,12,NA
-4694931#6,12,NA
-4694931#7,11,NA
-4694931#8,11,NA
-4694931#9,11,NA
-4694937#0,35,NA
-4694937#1,25,NA
-4694941#0,29,NA
-4694941#1,27,NA
-4694944#0,26,NA
-4694944#1,28,NA
-4694946#0,24,NA
-4694946#1,29,NA
-4694962#0,18,NA
-4694962#1,30,NA
-4694963#0,15,NA
-4694963#1,31,NA
-4694967#0,12,NA
-4694967#1,32,NA
-469780306,32,NA
-4699183,49,NA
-4699184,26,NA
-4699186,41,NA
-4699583,20,NA
-4699585,17,NA
-4699695#0,20,NA
-4699695#1,26,NA
-4699695#2,10,NA
-4699695#3,36,NA
-469999015,21,NA
-4702373#2,48,NA
-4702373#3,11,NA
-4702373#4,20,NA
-4702373#8,19,NA
-470350078,15,NA
-470350079#0,16,NA
-470350080,6,NA
-470352345#0,22,NA
-470352345#1,42,NA
-470352347,51,NA
-4703538,33,NA
-47049921,5,NA
-4706329#0,16,NA
-4706329#1,31,NA
-4706331#0,56,NA
-4706332,50,NA
-4706334#0,34,NA
-4706334#1,22,NA
-4706334#2,22,NA
-4706334#3,13,NA
-4706334#4,13,NA
-4706334#5,12,NA
-4706334#6,17,NA
-4706334#7,17,NA
-4706337#0,13,NA
-4706337#1,5,NA
-4706337#2,13,NA
-4706337#3,27,NA
-4706339,52,NA
-4706342#0,17,NA
-4706342#1,32,NA
-4706343,41,NA
-4706348,40,NA
-4706350,23,NA
-4706355#0,18,NA
-4706355#1,16,NA
-4706356#0,67,NA
-4706356#1,45,NA
-4706356#2,18,NA
-4706357#0,35,NA
-4706357#1,12,NA
-4706357#2,2,NA
-4706739#0,29,NA
-4706739#1,26,NA
-4706739#2,13,NA
-4706739#3,12,NA
-4706739#4,11,NA
-4706739#5,16,NA
-4706740,15,NA
-4706742,18,NA
-4706743,16,NA
-4706745#2,47,NA
-47076004#0,7,NA
-47076004#1,19,NA
-47076004#10,15,NA
-47076004#11,13,NA
-47076004#12,98,NA
-47076004#2,15,NA
-47076004#3,14,NA
-47076004#4,17,NA
-47076004#5,20,NA
-47076004#6,20,NA
-47076004#7,13,NA
-47076004#9,34,NA
-4710462#1,33,NA
-4710462#3,45,NA
-4710467,45,NA
-4710470#0,13,NA
-4710470#1,20,NA
-4710476#1,16,NA
-4710477,36,NA
-4710479,21,18
-4710940#0,55,NA
-4710940#1,43,NA
-4710941,6,NA
-47123118,11,NA
-47123120,14,NA
-47123121,13,NA
-47123123,14,NA
-47123636,19,NA
-47124369#0,16,NA
-47124369#1,25,NA
-4713222#0,20,NA
-4713222#1,15,NA
-4713222#2,16,NA
-4713222#3,20,NA
-4713222#4,21,NA
-4713222#5,16,NA
-4713222#6,16,NA
-4713222#7,19,NA
-4713942,188,NA
-4713991#0,17,NA
-4713991#1,25,NA
-4713991#2,21,NA
-4713991#3,19,NA
-4713991#4,19,NA
-4713991#5,28,NA
-4714346,4,NA
-47159522#0,49,NA
-47160517,13,NA
-4716382,66,NA
-4719082#0,45,NA
-4719082#1,31,NA
-472040396,14,NA
-4720638,22,NA
-47218689,20,NA
-47266665,32,NA
-47267050#1,9,NA
-47267050#2,16,NA
-47267050#3,17,NA
-47267050#4,7,NA
-47267050#5,10,NA
-47267050#7,16,NA
-47267050#8,12,NA
-47267053#0,10,NA
-47267053#1,20,NA
-47267053#2,16,NA
-47293251#0,17,NA
-47293251#1,66,NA
-47293251#2,5,NA
-47293251#3,5,NA
-47293251#4,34,NA
-47293251#5,65,NA
-47296980#0,5,NA
-47296980#1,6,NA
-47298413,47,NA
-47308198,45,NA
-4733745#0,29,NA
-4733745#1,11,NA
-4733747#0,15,NA
-4733747#1,15,NA
-4733747#2,15,NA
-4733747#3,15,NA
-4733747#4,15,NA
-4733747#5,16,NA
-4733749,33,NA
-4733750,32,NA
-4733751,31,NA
-4733752,30,NA
-4733755,29,NA
-4733757,25,NA
-4733760,9,NA
-4733762,45,NA
-4733767#0,21,NA
-4733767#1,39,NA
-4733767#2,39,NA
-4733767#3,32,NA
-4733799#0,17,NA
-4733799#1,39,NA
-4733799#2,37,NA
-4733799#3,26,NA
-4733800#0,18,NA
-4733800#1,21,NA
-4733959#0,20,NA
-4733959#1,40,NA
-4734055#0,15,NA
-4734055#1,21,NA
-4734055#2,37,NA
-4734056#0,36,NA
-4734056#1,45,NA
-4734057#0,23,NA
-4734057#1,46,NA
-4734058#0,27,NA
-4734058#1,18,NA
-4734058#2,16,NA
-4734058#3,16,NA
-4734058#4,14,NA
-4734058#5,3,NA
-4734058#6,16,NA
-4734058#7,17,NA
-4734059,49,NA
-4734060,49,NA
-47347069#0,11,NA
-47347069#1,11,NA
-47361285,22,NA
-47419565#0,27,NA
-47425843,13,NA
-474362271,6,NA
-47450772,15,NA
-4745652,24,NA
-4745653#0,11,NA
-4745653#1,43,NA
-4745653#2,6,NA
-4745655#0,32,NA
-4745655#1,6,NA
-4745656,34,NA
-4745684#0,11,NA
-4745684#1,19,NA
-4745684#3,45,NA
-4745684#4,43,NA
-4745685,30,NA
-4745686,10,NA
-4752450#0,25,NA
-4752450#2,14,NA
-4752450#3,18,NA
-4752450#4,56,NA
-4752451#2,36,NA
-475409947#2,5,NA
-475497722,14,NA
-475519856,65,10
-475530951#0,8,NA
-475530951#1,14,NA
-475530951#2,22,NA
-475533030,28,NA
-4755468,40,NA
-4755669,35,NA
-4755675,16,NA
-4755677#0,21,NA
-4755677#1,19,NA
-4755677#2,11,NA
-4755677#3,17,NA
-4755677#4,10,NA
-4755677#5,18,NA
-4755678,14,NA
-4755684#2,63,NA
-4755710,73,NA
-4756189,9,NA
-4756190,52,NA
-4756192,22,NA
-475625310,5,NA
-475629656,24,NA
-4756339,20,NA
-4756340,16,NA
-4756370#1,3,NA
-4756572#0,15,NA
-4756572#1,26,NA
-4756603#2,30,NA
-4756603#3,18,NA
-4756603#5,25,NA
-47574921,19,NA
-475812733,15,NA
-475841685,22,NA
-47586921,18,NA
-47586922#2,20,NA
-47586922#3,19,NA
-47586922#4,47,NA
-4761861#0,24,NA
-4761861#1,25,NA
-4761862,29,NA
-4761863,32,NA
-4761864#0,20,NA
-4761864#1,45,NA
-4761864#2,18,NA
-4761865#0,29,NA
-4761865#1,44,NA
-4761895,40,NA
-4761896,35,NA
-4761897#0,33,NA
-4761897#1,17,NA
-4761897#2,16,NA
-4761897#3,17,NA
-47628470,20,NA
-4763450#2,37,NA
-4763489,26,NA
-4764175#0,63,NA
-4764178#0,40,NA
-4764178#1,31,NA
-4764184,64,NA
-4764202#0,9,NA
-4764202#1,14,NA
-4764204,60,NA
-4764208#2,64,NA
-4764643,24,NA
-4764650#0,16,NA
-4764650#1,14,NA
-4764651,8,NA
-4764652,34,NA
-4764655,56,NA
-4764656#2,35,NA
-4764656#3,54,NA
-4764658#0,21,NA
-4764658#2,16,NA
-4764658#3,17,NA
-4764667,39,NA
-4764671,11,7
-4764675,25,NA
-4764677,39,NA
-4764679,12,NA
-4764683,20,NA
-4764690#0,9,NA
-4764690#1,19,NA
-4764691,30,NA
-4764693,30,NA
-4764799,16,NA
-4764800#0,12,NA
-4764800#1,22,NA
-4764802#0,21,NA
-4764802#1,29,NA
-4764802#2,12,NA
-4764802#3,16,NA
-4764805,28,NA
-4764806,24,NA
-4764808#0,25,NA
-4764808#1,16,NA
-4764808#2,16,NA
-4764812#0,34,NA
-4764812#1,15,NA
-4764812#2,12,NA
-4764812#3,12,NA
-4764814,30,NA
-4764815#0,43,NA
-4764815#1,16,NA
-4764821,42,NA
-4764823#0,39,NA
-4764823#1,33,NA
-4764823#2,20,NA
-4764823#3,3,NA
-4764823#4,3,NA
-4764825,55,NA
-4764827,16,NA
-4764828#0,16,NA
-4764828#1,17,NA
-4764828#2,16,NA
-4764828#3,15,NA
-4764829,44,NA
-4764831#1,41,NA
-4764831#2,26,NA
-4764835,29,NA
-4764836,25,NA
-4764838,14,NA
-4764839,12,NA
-4764840#0,29,NA
-4764840#1,18,NA
-4764840#2,17,NA
-4764842#0,19,NA
-4764842#1,16,NA
-4764859,58,NA
-4764860#0,17,NA
-4764860#1,24,NA
-4764860#2,50,NA
-4764860#3,33,NA
-4764864,33,NA
-4764866,51,NA
-4764867#0,19,NA
-4764867#1,8,NA
-4764878#0,14,NA
-4764878#1,24,NA
-4764884,38,NA
-4764886#0,7,NA
-4764886#1,13,NA
-4764886#2,13,NA
-4764886#3,17,NA
-4764920#0,20,NA
-4764920#1,23,NA
-4764925#0,19,NA
-4764925#1,21,NA
-4764929,27,NA
-4764937,25,NA
-4764938,18,NA
-4764940,19,NA
-4764941#0,18,NA
-4764941#1,5,NA
-4764941#2,26,NA
-4764943,19,NA
-4764950#0,16,NA
-4764950#1,9,NA
-4764950#2,16,NA
-4764953#0,27,NA
-4764953#1,19,NA
-4765032#0,20,NA
-4765032#1,33,NA
-4765032#2,23,NA
-4765032#3,17,NA
-4765032#4,24,NA
-4765039#0,27,NA
-4765039#1,17,NA
-4765039#2,29,NA
-4765047#0,20,NA
-4765047#1,48,NA
-4765047#2,18,NA
-4765047#3,17,NA
-4765047#6,17,NA
-4765050,27,NA
-4765055#0,32,NA
-4765055#1,32,NA
-4765057,22,NA
-4765093,22,NA
-4765096,17,NA
-4765343,93,NA
-4765357,34,NA
-4765368,77,NA
-4765371,77,NA
-4765374,21,NA
-4765376#0,30,NA
-4765376#1,23,NA
-4765377#0,21,NA
-4765377#1,77,NA
-4765377#2,17,NA
-4765377#3,11,NA
-4765379#0,19,NA
-4765379#1,17,NA
-4765379#2,15,NA
-4765379#3,9,NA
-4765383#0,17,NA
-4765383#1,9,NA
-4765383#2,7,NA
-4765383#3,15,NA
-4765648,37,NA
-4765649,70,NA
-4765651,53,NA
-4765652,86,NA
-4765660#0,10,NA
-4765660#1,33,NA
-4765660#2,63,NA
-4765667,25,NA
-4765669,25,NA
-4765670,22,NA
-4765671#0,16,NA
-4765671#1,10,NA
-4765671#3,12,NA
-4765671#4,12,NA
-4765671#6,11,NA
-4765671#7,15,NA
-4765674,19,NA
-4765675#0,19,NA
-4765675#1,13,NA
-4765675#2,11,NA
-4765676,25,NA
-4765679#0,21,NA
-4765679#1,54,NA
-4765744,37,NA
-4765749,14,NA
-4765753,35,NA
-4765755#0,22,NA
-4765755#1,26,NA
-4765866#0,30,NA
-4765866#1,16,NA
-4765866#2,24,NA
-4765871,37,NA
-4765873,25,NA
-4765876#0,3,NA
-4765876#1,6,NA
-4765880,39,NA
-4765929#0,8,NA
-4765929#1,9,NA
-4765933,38,NA
-4765936#0,23,NA
-4765936#2,24,NA
-4765936#3,44,NA
-4765944,33,NA
-4765946#0,23,NA
-4765946#1,21,NA
-4765946#2,29,NA
-4765949,7,NA
-4765950,9,NA
-4765952,10,NA
-4765953#0,9,NA
-4765953#1,23,NA
-4765954,11,NA
-4765955,10,NA
-4765956,46,NA
-4765958#0,12,NA
-4765958#1,15,NA
-4765958#2,14,NA
-4765958#3,14,NA
-4765965,29,NA
-4766008#0,11,NA
-4766008#1,5,NA
-4766008#2,4,NA
-4766008#3,5,NA
-4766008#4,1,NA
-4766008#5,6,NA
-4766008#6,8,NA
-4766071,54,NA
-4766074,36,NA
-4766075,63,NA
-4766079#0,29,NA
-4766079#1,55,NA
-4766079#2,53,NA
-4766080#0,18,NA
-4766080#1,21,NA
-4766084#0,19,NA
-4766084#1,21,NA
-4766085#0,18,NA
-4766085#1,19,NA
-4766098,44,NA
-4766099,16,42
-4766100,17,NA
-4766101#0,19,NA
-4766101#1,56,NA
-4766101#2,48,NA
-4766101#3,43,NA
-4766591#0,18,15
-4766591#3,24,NA
-4766593#0,23,NA
-4766593#1,18,NA
-4766601#0,18,NA
-4766601#1,20,NA
-476962709,19,NA
-4770321,22,NA
-4772941,7,NA
-4773029,24,NA
-47755711,31,NA
-477583390,51,NA
-4776148,103,NA
-4776149,30,NA
-4776150#0,3,NA
-4776150#1,32,NA
-4776155#0,14,NA
-4776155#1,6,NA
-4776155#2,6,NA
-4776155#3,8,NA
-4776155#4,16,NA
-4776155#5,15,NA
-4776158,19,NA
-4776159#0,18,NA
-4776159#1,17,NA
-4776195,33,NA
-4776234,1,NA
-4776612,28,NA
-4776616,4,NA
-4776618,17,NA
-4776621,14,NA
-4776624,44,NA
-4776625#0,20,NA
-4776626,13,NA
-4776636,17,NA
-4776641,25,NA
-4776642,9,NA
-4776648,37,NA
-4776649,17,NA
-4776650#0,28,NA
-4776650#1,43,NA
-4776652,7,NA
-4776656,38,NA
-4776658,25,NA
-4776663,29,NA
-4776664,17,NA
-4776667,27,NA
-4776767#0,14,NA
-4776767#1,17,NA
-4776777,20,NA
-4777022#0,12,NA
-4777022#1,13,NA
-4777027#0,3,NA
-4777027#1,13,NA
-4777033,33,NA
-4777044#0,19,NA
-4777044#1,16,NA
-4777044#2,33,NA
-4777044#3,12,NA
-4777046,35,NA
-4777049,6,NA
-4777050,9,NA
-4777055#0,15,NA
-4777055#1,17,NA
-4777055#2,16,NA
-4777055#3,11,NA
-4777055#4,7,NA
-4777055#5,4,NA
-4777056#0,18,NA
-4777056#1,14,NA
-4777056#2,33,75
-4777061#0,6,NA
-4777061#1,9,NA
-4777061#2,18,NA
-4777061#3,6,NA
-4777065,16,NA
-4777066#0,18,NA
-4777066#1,9,NA
-4777071,48,NA
-4777073,49,NA
-4777076,49,NA
-4777078,49,NA
-4777079,21,NA
-4777081,34,NA
-4777085,60,NA
-4777086,31,NA
-4777089#0,25,NA
-4777089#1,20,NA
-4777089#3,18,NA
-4777089#4,23,NA
-4777089#7,29,NA
-4777092,33,NA
-4777103#0,34,NA
-4777103#1,37,NA
-4777104#0,8,NA
-4777104#1,24,NA
-4777104#2,34,NA
-4777104#3,44,NA
-4777111#2,19,NA
-4777111#3,22,NA
-4777112#0,19,NA
-4777112#1,7,NA
-4777112#2,10,NA
-4777112#3,2,NA
-4777115,32,NA
-4777117,21,NA
-4777122,189,NA
-4777270#0,2,NA
-4777270#2,40,NA
-4777272,28,NA
-4777277#0,37,NA
-4777277#2,24,NA
-4777277#3,16,NA
-4777277#4,21,NA
-4777277#5,19,NA
-4777277#6,9,NA
-4777277#7,19,NA
-4777277#8,20,NA
-4777278#0,25,NA
-4777278#1,54,NA
-4777278#4,52,NA
-4777279,29,NA
-4777284#0,19,NA
-4777284#1,62,NA
-4777284#2,52,NA
-4777287#0,28,NA
-4777287#1,20,NA
-4777287#2,10,NA
-4777287#3,17,NA
-4777287#4,16,NA
-4777287#5,28,NA
-4777287#6,16,NA
-4777293#0,17,NA
-4777293#1,16,NA
-4777299#0,15,NA
-4777299#1,9,NA
-4777304#0,19,NA
-4777304#1,21,NA
-4777304#2,16,NA
-4777305,32,NA
-4777307,51,NA
-4777312,64,5
-4777316,22,NA
-4777319#0,15,NA
-4777319#1,22,NA
-4777332,33,NA
-4777336#0,27,NA
-4777336#1,14,NA
-4777336#2,7,NA
-4777336#3,27,NA
-4778622,12,NA
-478048069,9,NA
-478048070,4,NA
-4782309,21,NA
-4782311#3,22,NA
-4782405#0,10,NA
-478247076,9,NA
-4782474,12,NA
-4782475,10,NA
-4782516,23,NA
-4782519,36,NA
-4782545#0,8,NA
-4782545#1,22,NA
-4782545#2,13,NA
-4782546,20,NA
-4782547,18,NA
-4782581,29,NA
-4783366,70,NA
-4783379,49,NA
-4783380,54,NA
-4783445#0,19,NA
-4783445#1,13,NA
-4783445#2,16,NA
-4783452#0,19,NA
-4783452#1,13,NA
-4783452#2,20,NA
-4783476,36,NA
-478622158,24,18
-478649994#2,11,NA
-478649996#2,11,NA
-4787318,65,NA
-4787339,18,NA
-4787341#0,8,NA
-4787341#1,34,NA
-4787341#2,31,NA
-4787341#3,34,NA
-4787358#0,14,NA
-4787358#1,12,NA
-4787358#2,12,NA
-4787362,17,NA
-4787369,32,NA
-4787379,17,NA
-4787401,23,NA
-4787423,46,NA
-4787950,54,NA
-4787952#0,5,NA
-4787952#1,7,NA
-4787952#2,10,NA
-4787952#5,11,NA
-4787954#0,11,NA
-4787954#1,13,NA
-4787954#2,26,NA
-4787955,14,NA
-4787956,94,NA
-4787958#0,31,NA
-4787958#3,54,NA
-4787963#0,26,NA
-4787965,15,NA
-4787966,15,NA
-4787967#0,20,NA
-4787967#1,14,NA
-4787970,14,NA
-478836286#0,40,NA
-478836286#1,40,NA
-478836286#2,55,NA
-478836286#3,36,NA
-478836288#0,16,NA
-478836288#1,19,NA
-478836291,7,NA
-4788378#0,46,NA
-4788378#1,88,NA
-4788379#0,22,NA
-4788379#1,11,NA
-4788382,32,NA
-4788384,6,NA
-4788385,6,NA
-4788388#0,36,NA
-4788390,26,NA
-4788396#0,26,NA
-4788396#1,15,NA
-4788396#2,13,NA
-4788396#3,7,NA
-4788397,18,NA
-4788398,17,NA
-4788401,27,NA
-4788410#0,3,NA
-4788410#1,16,NA
-4788410#2,18,NA
-4788414,32,NA
-4788419#0,23,NA
-4788419#1,22,NA
-4788419#2,15,NA
-4788425#0,31,NA
-4788425#1,23,NA
-4788427,10,NA
-4788428,31,NA
-4788431#0,23,NA
-4788431#1,22,NA
-4788435#0,45,NA
-4788437#0,40,NA
-4788442,36,NA
-4788455#0,3,NA
-4788457#0,12,NA
-4788457#1,17,NA
-4788466#0,37,NA
-4788466#1,11,NA
-4788466#2,19,NA
-4788468,51,NA
-4788473,4,NA
-4788477,17,NA
-4788485#0,27,NA
-4788485#1,8,NA
-4788485#2,16,NA
-4788485#3,3,NA
-4788490#0,3,NA
-4788490#1,19,NA
-4788490#2,4,NA
-4788494,5,NA
-4788499#0,20,NA
-4788499#1,12,NA
-4788503,32,NA
-4788505#0,51,NA
-4788505#1,11,NA
-4788508,3,NA
-4788522,5,NA
-4788537,6,NA
-4788539#0,3,NA
-4788539#1,32,NA
-4788539#2,10,NA
-4788539#3,27,NA
-4788544#0,3,NA
-4788544#1,19,NA
-4788544#2,6,NA
-4788545#0,27,NA
-4788545#1,29,NA
-4788545#2,31,NA
-4788551#0,22,NA
-4788551#1,16,NA
-4788551#3,24,NA
-4788551#4,5,NA
-4788554#0,4,NA
-4788554#1,17,NA
-4788556#0,10,NA
-4788556#1,15,NA
-4788557,31,NA
-4788563#0,33,NA
-4788563#1,23,NA
-4788566,12,NA
-4788574#0,11,NA
-4788574#1,23,NA
-4788583#0,28,NA
-4788583#1,18,NA
-4788726#0,16,NA
-4788726#1,43,NA
-4788726#2,20,NA
-4788726#3,19,NA
-4788726#4,21,NA
-4788728,35,NA
-4788733#0,17,NA
-4788733#1,17,NA
-4788738#0,10,NA
-4788739#0,30,NA
-4788739#1,32,NA
-4788744,69,NA
-4788745,63,NA
-4788753,25,NA
-4788754#0,33,NA
-4788754#1,14,NA
-4788764,27,NA
-4788765,59,NA
-4788772#0,15,NA
-4788772#1,14,NA
-4788772#2,13,NA
-4788772#3,11,NA
-4788773,38,NA
-4788774,54,NA
-4789055,45,NA
-4789056#0,24,NA
-4789056#1,21,NA
-4789057,25,NA
-4789062,21,NA
-4790879,31,NA
-479144280,10,NA
-479144281#0,11,NA
-479144281#1,3,NA
-479144282#0,10,NA
-479144282#1,4,NA
-4791829,37,NA
-4791860,33,NA
-4791861,46,NA
-4791862,43,NA
-4791909#0,24,NA
-4791909#1,19,NA
-4791912,27,NA
-4791913#0,15,NA
-4791913#1,14,NA
-4791961,25,NA
-4791962,36,NA
-4791964,23,NA
-4791965,25,NA
-4791966,19,NA
-4791974#0,16,NA
-4791974#1,5,NA
-4791974#2,20,NA
-4791974#3,15,NA
-4791975,6,NA
-4791979#2,12,NA
-4791979#3,14,NA
-4791979#5,26,NA
-4791979#8,36,NA
-4791981,28,NA
-4791986,34,NA
-4791987,23,NA
-4791990,52,NA
-4791993,33,NA
-4791995,34,NA
-4791997,42,NA
-4791999#0,22,NA
-4791999#1,21,NA
-4791999#2,15,NA
-4791999#3,15,NA
-4791999#4,18,NA
-4792001,15,NA
-4792008,44,NA
-4792044,37,NA
-4792052,23,NA
-4792053#0,16,NA
-4792053#1,24,3
-4792054#0,44,NA
-4792054#1,24,NA
-4792055#0,14,NA
-4792055#1,16,NA
-4792055#2,12,NA
-4792055#3,8,NA
-4792055#4,14,NA
-4792059,9,NA
-4792071,21,NA
-4792072,27,NA
-4792073,38,NA
-4792074#0,13,NA
-4792074#1,35,NA
-4792074#2,37,NA
-4792074#3,14,NA
-4792082,19,NA
-4792094#0,60,NA
-4792094#1,32,NA
-4792094#2,35,NA
-4792094#3,38,NA
-4792096,21,NA
-4792100,23,NA
-4792101#0,22,NA
-4792101#1,18,NA
-4792101#2,18,NA
-4792141#0,15,NA
-4792141#1,14,NA
-4792141#2,15,NA
-4792141#3,13,NA
-4792141#6,9,NA
-4792141#9,23,NA
-4792144#0,5,NA
-4792144#2,12,NA
-4792144#3,15,NA
-4792144#4,16,NA
-4792145#0,35,NA
-4792145#1,15,NA
-4792145#2,20,NA
-4792151,31,NA
-4792152,33,NA
-4792158#0,19,NA
-4792158#1,20,NA
